Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score,target,pf_home,pa_home,game played_home,per_home,s_round_home,position_home,pf_away,pa_away,game played_away,per_away,s_round_away,position_away,result_home_l5,pf_home_l5,pa_home_l5,game played_home_l5,result_away_l5,pf_away_l5,pa_away_l5,game played_away_l5
Sat 27 May,Gabba,29967.0,12,2000,BRL,RCH,99.0,111.0,False,1190.0,1243.0,11.0,0.9573612228479486,12.0,9.0,1101.0,1068.0,11.0,1.0308988764044944,12.0,3.0,8.0,503.0,564.0,5.0,16.0,477.0,398.0,5.0
Sat 27 May,MCG,34367.0,12,2000,COL,GEE,67.0,71.0,False,1157.0,1213.0,11.0,0.953833470733718,12.0,10.0,1172.0,1142.0,11.0,1.0262697022767076,12.0,6.0,0.0,448.0,623.0,5.0,6.0,423.0,567.0,5.0
Sun 28 May,Domain Stadium,39968.0,12,2000,WCE,CAR,78.0,128.0,False,1287.0,1104.0,11.0,1.1657608695652173,12.0,5.0,1334.0,1079.0,11.0,1.2363299351251158,12.0,2.0,12.0,501.0,499.0,5.0,20.0,614.0,396.0,5.0
Sun 28 May,Marvel Stadium,26180.0,12,2000,WBD,MEL,108.0,83.0,False,1281.0,1157.0,11.0,1.1071737251512532,12.0,8.0,1220.0,1057.0,11.0,1.1542100283822139,12.0,7.0,12.0,610.0,495.0,5.0,12.0,514.0,458.0,5.0
Sun 28 May,SCG,7334.0,12,2000,NTH,POR,76.0,59.0,False,1318.0,1293.0,11.0,1.0193348801237432,12.0,4.0,939.0,1325.0,11.0,0.7086792452830188,12.0,16.0,12.0,571.0,559.0,5.0,2.0,395.0,515.0,5.0
Fri 2 Jun,Marvel Stadium,32959.0,13,2000,RCH,ADE,112.0,121.0,False,1212.0,1167.0,12.0,1.038560411311054,13.0,3.0,1226.0,1248.0,12.0,0.9823717948717948,13.0,10.0,20.0,519.0,377.0,5.0,12.0,520.0,446.0,5.0
Sat 3 Jun,MCG,41889.0,13,2000,MEL,CAR,61.0,159.0,False,1303.0,1165.0,12.0,1.1184549356223177,13.0,8.0,1462.0,1157.0,12.0,1.2636127917026794,13.0,2.0,8.0,459.0,489.0,5.0,20.0,622.0,405.0,5.0
Sat 3 Jun,AAMI Stadium,22691.0,13,2000,POR,COL,89.0,75.0,False,998.0,1401.0,12.0,0.7123483226266952,13.0,16.0,1224.0,1284.0,12.0,0.9532710280373832,13.0,11.0,2.0,363.0,493.0,5.0,0.0,415.0,554.0,5.0
Sat 3 Jun,Gabba,25359.0,13,2000,BRL,WCE,173.0,89.0,False,1289.0,1354.0,12.0,0.9519940915805022,13.0,12.0,1365.0,1232.0,12.0,1.1079545454545454,13.0,7.0,8.0,502.0,564.0,5.0,12.0,502.0,489.0,5.0
Sun 4 Jun,Marvel Stadium,30573.0,13,2000,GEE,WBD,126.0,119.0,False,1243.0,1209.0,12.0,1.0281224152191895,13.0,5.0,1389.0,1240.0,12.0,1.1201612903225806,13.0,6.0,6.0,386.0,535.0,5.0,16.0,626.0,455.0,5.0
Sun 4 Jun,MCG,67172.0,13,2000,ESS,NTH,119.0,70.0,False,1633.0,1017.0,12.0,1.6057030481809242,13.0,1.0,1394.0,1352.0,12.0,1.0310650887573964,13.0,4.0,20.0,679.0,410.0,5.0,12.0,518.0,501.0,5.0
Sun 4 Jun,Domain Stadium,21278.0,13,2000,FRE,STK,100.0,56.0,False,1047.0,1486.0,12.0,0.7045760430686406,13.0,14.0,1111.0,1444.0,12.0,0.7693905817174516,13.0,15.0,4.0,392.0,675.0,5.0,4.0,454.0,546.0,5.0
Sun 4 Jun,SCG,21353.0,13,2000,SYD,HAW,109.0,78.0,False,1177.0,1277.0,12.0,0.9216914643696162,13.0,13.0,1203.0,1243.0,12.0,0.9678197908286403,13.0,9.0,4.0,409.0,539.0,5.0,12.0,512.0,400.0,5.0
Fri 9 Jun,Marvel Stadium,26326.0,14,2000,NTH,BRL,116.0,112.0,False,1464.0,1471.0,13.0,0.9952413324269205,14.0,5.0,1462.0,1443.0,13.0,1.0131670131670132,14.0,9.0,12.0,521.0,492.0,5.0,12.0,612.0,526.0,5.0
Sat 10 Jun,MCG,39710.0,14,2000,MEL,COL,143.0,78.0,False,1364.0,1324.0,13.0,1.0302114803625377,14.0,8.0,1299.0,1373.0,13.0,0.9461034231609614,14.0,13.0,4.0,409.0,562.0,5.0,0.0,405.0,536.0,5.0
Sat 10 Jun,Domain Stadium,31996.0,14,2000,WCE,POR,71.0,107.0,False,1454.0,1405.0,13.0,1.0348754448398576,14.0,7.0,1087.0,1476.0,13.0,0.736449864498645,14.0,15.0,8.0,483.0,560.0,5.0,6.0,366.0,457.0,5.0
Sun 11 Jun,AAMI Stadium,40917.0,14,2000,ADE,FRE,145.0,72.0,False,1347.0,1360.0,13.0,0.9904411764705883,14.0,10.0,1147.0,1542.0,13.0,0.7438391699092088,14.0,14.0,12.0,533.0,490.0,5.0,4.0,385.0,646.0,5.0
Sun 11 Jun,MCG,21744.0,14,2000,STK,HAW,86.0,171.0,False,1167.0,1544.0,13.0,0.7558290155440415,14.0,16.0,1281.0,1352.0,13.0,0.9474852071005917,14.0,11.0,4.0,442.0,538.0,5.0,8.0,462.0,442.0,5.0
Sun 11 Jun,Princes Park,31988.0,14,2000,CAR,GEE,107.0,97.0,False,1621.0,1218.0,13.0,1.3308702791461413,14.0,2.0,1369.0,1328.0,13.0,1.0308734939759037,14.0,3.0,20.0,672.0,402.0,5.0,10.0,435.0,507.0,5.0
Sun 11 Jun,SCG,29199.0,14,2000,SYD,ESS,76.0,89.0,False,1286.0,1355.0,13.0,0.9490774907749078,14.0,12.0,1752.0,1087.0,13.0,1.611775528978841,14.0,1.0,8.0,454.0,508.0,5.0,20.0,671.0,417.0,5.0
Mon 12 Jun,MCG,49557.0,14,2000,RCH,WBD,87.0,52.0,False,1324.0,1288.0,13.0,1.0279503105590062,14.0,4.0,1508.0,1366.0,13.0,1.1039531478770133,14.0,6.0,16.0,484.0,421.0,5.0,16.0,643.0,473.0,5.0
Fri 16 Jun,MCG,35542.0,15,2000,COL,STK,115.0,82.0,False,1377.0,1516.0,14.0,0.908311345646438,15.0,13.0,1253.0,1715.0,14.0,0.7306122448979592,15.0,16.0,0.0,366.0,533.0,5.0,4.0,424.0,604.0,5.0
Sat 17 Jun,MCG,39215.0,15,2000,HAW,MEL,72.0,141.0,False,1452.0,1438.0,14.0,1.0097357440890125,15.0,9.0,1507.0,1402.0,14.0,1.0748930099857346,15.0,6.0,8.0,535.0,455.0,5.0,8.0,459.0,534.0,5.0
Sat 17 Jun,GMHBA Stadium,21003.0,15,2000,GEE,BRL,59.0,128.0,False,1466.0,1435.0,14.0,1.021602787456446,15.0,5.0,1574.0,1559.0,14.0,1.0096215522771006,15.0,11.0,10.0,459.0,516.0,5.0,8.0,578.0,525.0,5.0
Sat 17 Jun,Princes Park,25563.0,15,2000,CAR,ADE,120.0,96.0,False,1728.0,1315.0,14.0,1.3140684410646388,15.0,2.0,1492.0,1432.0,14.0,1.041899441340782,15.0,8.0,20.0,632.0,417.0,5.0,16.0,553.0,434.0,5.0
Sat 17 Jun,Marvel Stadium,39694.0,15,2000,ESS,WCE,108.0,76.0,False,1841.0,1163.0,14.0,1.582975064488392,15.0,1.0,1525.0,1512.0,14.0,1.0085978835978835,15.0,10.0,20.0,654.0,400.0,5.0,8.0,484.0,588.0,5.0
Sun 18 Jun,Marvel Stadium,27695.0,15,2000,WBD,NTH,106.0,102.0,False,1560.0,1453.0,14.0,1.0736407432897455,15.0,7.0,1580.0,1583.0,14.0,0.998104864181933,15.0,4.0,12.0,590.0,456.0,5.0,12.0,509.0,479.0,5.0
Sun 18 Jun,Domain Stadium,20465.0,15,2000,FRE,SYD,123.0,96.0,False,1219.0,1687.0,14.0,0.7225844694724363,15.0,14.0,1362.0,1444.0,14.0,0.943213296398892,15.0,12.0,4.0,375.0,644.0,5.0,4.0,419.0,512.0,5.0
Sun 18 Jun,AAMI Stadium,26053.0,15,2000,POR,RCH,103.0,75.0,False,1194.0,1547.0,14.0,0.7718164188752424,15.0,15.0,1411.0,1340.0,14.0,1.0529850746268656,15.0,3.0,10.0,388.0,417.0,5.0,16.0,492.0,403.0,5.0
Fri 23 Jun,Marvel Stadium,38745.0,16,2000,COL,HAW,68.0,125.0,False,1492.0,1598.0,15.0,0.9336670838548186,16.0,12.0,1524.0,1579.0,15.0,0.9651678277390754,16.0,10.0,4.0,427.0,513.0,5.0,8.0,519.0,478.0,5.0
Sat 24 Jun,AAMI Stadium,35129.0,16,2000,POR,ESS,58.0,89.0,False,1297.0,1622.0,15.0,0.7996300863131935,16.0,15.0,1949.0,1239.0,15.0,1.573042776432607,16.0,1.0,12.0,413.0,414.0,5.0,20.0,630.0,392.0,5.0
Sat 24 Jun,GMHBA Stadium,17399.0,16,2000,GEE,FRE,90.0,84.0,False,1525.0,1563.0,15.0,0.9756877799104287,16.0,5.0,1342.0,1783.0,15.0,0.7526640493550196,16.0,13.0,8.0,440.0,566.0,5.0,8.0,438.0,592.0,5.0
Sat 24 Jun,MCG,43200.0,16,2000,MEL,RCH,110.0,100.0,False,1648.0,1474.0,15.0,1.1180461329715061,16.0,6.0,1486.0,1443.0,15.0,1.0297990297990298,16.0,3.0,8.0,498.0,522.0,5.0,12.0,465.0,452.0,5.0
Sat 24 Jun,SCG,22154.0,16,2000,SYD,STK,93.0,65.0,False,1458.0,1567.0,15.0,0.9304403318442884,16.0,14.0,1335.0,1830.0,15.0,0.7295081967213115,16.0,16.0,4.0,436.0,498.0,5.0,4.0,424.0,610.0,5.0
Sun 25 Jun,Gabba,34743.0,16,2000,BRL,CAR,112.0,156.0,False,1702.0,1618.0,15.0,1.0519159456118665,16.0,8.0,1848.0,1411.0,15.0,1.3097094259390503,16.0,2.0,12.0,622.0,482.0,5.0,20.0,643.0,431.0,5.0
Sun 25 Jun,Domain Stadium,36461.0,16,2000,WCE,NTH,52.0,113.0,False,1601.0,1620.0,15.0,0.9882716049382716,16.0,11.0,1682.0,1689.0,15.0,0.9958555358200119,16.0,4.0,4.0,442.0,608.0,5.0,8.0,463.0,525.0,5.0
Sun 25 Jun,Marvel Stadium,22229.0,16,2000,WBD,ADE,135.0,74.0,False,1666.0,1555.0,15.0,1.0713826366559485,16.0,7.0,1588.0,1552.0,15.0,1.0231958762886597,16.0,9.0,12.0,559.0,479.0,5.0,16.0,565.0,422.0,5.0
Fri 30 Jun,Marvel Stadium,23870.0,17,2000,STK,GEE,109.0,85.0,False,1400.0,1923.0,16.0,0.7280291211648466,17.0,16.0,1615.0,1647.0,16.0,0.9805707346690953,17.0,4.0,0.0,372.0,648.0,5.0,12.0,443.0,505.0,5.0
Sat 1 Jul,MCG,73465.0,17,2000,RCH,ESS,66.0,167.0,False,1586.0,1553.0,16.0,1.021249195106246,17.0,7.0,2038.0,1297.0,16.0,1.5713184271395528,17.0,1.0,8.0,485.0,485.0,5.0,20.0,574.0,363.0,5.0
Sat 1 Jul,Marvel Stadium,30423.0,17,2000,NTH,MEL,103.0,102.0,False,1795.0,1741.0,16.0,1.0310166570936243,17.0,3.0,1758.0,1574.0,16.0,1.1168996188055909,17.0,5.0,12.0,477.0,448.0,5.0,12.0,538.0,517.0,5.0
Sat 1 Jul,WACA,10826.0,17,2000,FRE,POR,82.0,64.0,False,1426.0,1873.0,16.0,0.7613454351308062,17.0,14.0,1355.0,1711.0,16.0,0.7919345412039743,17.0,15.0,8.0,441.0,508.0,5.0,12.0,416.0,386.0,5.0
Sun 2 Jul,AAMI Stadium,40171.0,17,2000,ADE,COL,147.0,109.0,False,1662.0,1687.0,16.0,0.9851807943094251,17.0,10.0,1560.0,1723.0,16.0,0.9053975623911782,17.0,13.0,12.0,534.0,487.0,5.0,4.0,403.0,510.0,5.0
Sun 2 Jul,Gabba,24662.0,17,2000,BRL,WBD,138.0,81.0,False,1814.0,1774.0,16.0,1.0225479143179257,17.0,9.0,1801.0,1629.0,16.0,1.105586249232658,17.0,6.0,8.0,624.0,531.0,5.0,12.0,520.0,472.0,5.0
Sun 2 Jul,MCG,48268.0,17,2000,HAW,CAR,63.0,120.0,False,1649.0,1647.0,16.0,1.0012143290831816,17.0,8.0,2004.0,1523.0,16.0,1.3158240315167433,17.0,2.0,12.0,567.0,466.0,5.0,20.0,670.0,444.0,5.0
Sun 2 Jul,SCG,22002.0,17,2000,SYD,WCE,151.0,80.0,False,1551.0,1632.0,16.0,0.9503676470588235,17.0,12.0,1653.0,1733.0,16.0,0.9538372763993076,17.0,11.0,8.0,422.0,453.0,5.0,0.0,366.0,629.0,5.0
Fri 7 Jul,Marvel Stadium,34567.0,18,2000,ESS,FRE,159.0,72.0,False,2205.0,1363.0,17.0,1.6177549523110786,18.0,1.0,1508.0,1937.0,17.0,0.7785234899328859,18.0,12.0,20.0,572.0,346.0,5.0,12.0,461.0,451.0,5.0
Sat 8 Jul,MCG,33923.0,18,2000,MEL,SYD,125.0,99.0,False,1860.0,1677.0,17.0,1.10912343470483,18.0,5.0,1702.0,1712.0,17.0,0.9941588785046729,18.0,11.0,12.0,557.0,512.0,5.0,12.0,525.0,435.0,5.0
Sat 8 Jul,GMHBA Stadium,20480.0,18,2000,GEE,ADE,109.0,102.0,False,1700.0,1756.0,17.0,0.9681093394077449,18.0,4.0,1809.0,1796.0,17.0,1.007238307349666,18.0,9.0,8.0,457.0,547.0,5.0,12.0,583.0,548.0,5.0
Sat 8 Jul,SCG,9198.0,18,2000,NTH,RCH,134.0,56.0,False,1898.0,1843.0,17.0,1.0298426478567553,18.0,3.0,1652.0,1720.0,17.0,0.9604651162790697,18.0,7.0,12.0,504.0,491.0,5.0,4.0,440.0,553.0,5.0
Sat 8 Jul,WACA,22232.0,18,2000,WCE,STK,115.0,29.0,False,1733.0,1884.0,17.0,0.9198513800424628,18.0,13.0,1509.0,2008.0,17.0,0.7514940239043825,18.0,16.0,0.0,368.0,652.0,5.0,4.0,398.0,564.0,5.0
Sun 9 Jul,Princes Park,30096.0,18,2000,CAR,COL,180.0,69.0,False,2124.0,1586.0,17.0,1.33921815889029,18.0,2.0,1669.0,1870.0,17.0,0.8925133689839572,18.0,14.0,20.0,662.0,429.0,5.0,4.0,445.0,586.0,5.0
Sun 9 Jul,AAMI Stadium,21783.0,18,2000,POR,WBD,149.0,106.0,False,1419.0,1793.0,17.0,0.7914110429447853,18.0,15.0,1882.0,1767.0,17.0,1.0650820599886814,18.0,6.0,12.0,421.0,392.0,5.0,8.0,493.0,527.0,5.0
Sun 9 Jul,Gabba,26782.0,18,2000,BRL,HAW,106.0,124.0,False,1952.0,1855.0,17.0,1.0522911051212938,18.0,8.0,1712.0,1767.0,17.0,0.9688737973967176,18.0,10.0,12.0,663.0,501.0,5.0,8.0,509.0,524.0,5.0
Fri 14 Jul,Marvel Stadium,37446.0,19,2000,GEE,NTH,85.0,124.0,False,1809.0,1858.0,18.0,0.9736275565123789,19.0,4.0,2032.0,1899.0,18.0,1.0700368615060558,19.0,3.0,8.0,440.0,530.0,5.0,16.0,568.0,428.0,5.0
Fri 14 Jul,AAMI Stadium,35425.0,19,2000,ADE,WCE,107.0,90.0,False,1911.0,1905.0,18.0,1.0031496062992127,19.0,10.0,1848.0,1913.0,18.0,0.9660219550444328,19.0,11.0,8.0,564.0,545.0,5.0,4.0,394.0,508.0,5.0
Sat 15 Jul,Princes Park,25397.0,19,2000,CAR,WBD,72.0,75.0,False,2304.0,1655.0,18.0,1.3921450151057402,19.0,2.0,1988.0,1916.0,18.0,1.0375782881002087,19.0,6.0,20.0,683.0,437.0,5.0,8.0,480.0,550.0,5.0
Sat 15 Jul,Marvel Stadium,46946.0,19,2000,ESS,HAW,165.0,82.0,False,2364.0,1435.0,18.0,1.6473867595818816,19.0,1.0,1836.0,1873.0,18.0,0.9802455953016551,19.0,7.0,20.0,612.0,348.0,5.0,12.0,555.0,521.0,5.0
Sun 16 Jul,WACA,19116.0,19,2000,FRE,RCH,79.0,106.0,False,1580.0,2096.0,18.0,0.7538167938931297,19.0,13.0,1708.0,1854.0,18.0,0.9212513484358145,19.0,8.0,8.0,433.0,554.0,5.0,4.0,384.0,566.0,5.0
Sun 16 Jul,MCG,33182.0,19,2000,COL,SYD,84.0,104.0,False,1738.0,2050.0,18.0,0.8478048780487805,19.0,14.0,1801.0,1837.0,18.0,0.9804028307022319,19.0,12.0,4.0,439.0,677.0,5.0,8.0,515.0,482.0,5.0
Sun 16 Jul,Marvel Stadium,24039.0,19,2000,STK,MEL,98.0,116.0,False,1538.0,2123.0,18.0,0.7244465379180405,19.0,16.0,1985.0,1776.0,18.0,1.1176801801801801,19.0,5.0,4.0,371.0,579.0,5.0,16.0,621.0,452.0,5.0
Sun 16 Jul,Gabba,21956.0,19,2000,BRL,POR,120.0,53.0,False,2058.0,1979.0,18.0,1.0399191510864072,19.0,9.0,1568.0,1899.0,18.0,0.8256977356503423,19.0,15.0,8.0,596.0,536.0,5.0,12.0,481.0,423.0,5.0
Fri 21 Jul,MCG,91571.0,20,2000,CAR,ESS,83.0,109.0,False,2376.0,1730.0,19.0,1.3734104046242774,20.0,2.0,2529.0,1517.0,19.0,1.6671061305207646,20.0,1.0,16.0,648.0,415.0,5.0,20.0,688.0,354.0,5.0
Sat 22 Jul,Domain Stadium,30615.0,20,2000,WCE,GEE,78.0,108.0,False,1938.0,2020.0,19.0,0.9594059405940594,20.0,12.0,1894.0,1982.0,19.0,0.9556004036326943,20.0,5.0,4.0,413.0,508.0,5.0,8.0,428.0,547.0,5.0
Sat 22 Jul,SCG,30551.0,20,2000,SYD,NTH,145.0,91.0,False,1905.0,1921.0,19.0,0.9916710046850599,20.0,11.0,2156.0,1984.0,19.0,1.0866935483870968,20.0,3.0,12.0,543.0,477.0,5.0,16.0,576.0,401.0,5.0
Sat 22 Jul,MCG,18976.0,20,2000,HAW,POR,101.0,80.0,False,1918.0,2038.0,19.0,0.9411187438665358,20.0,10.0,1621.0,2019.0,19.0,0.8028727092620109,20.0,15.0,8.0,466.0,600.0,5.0,8.0,427.0,472.0,5.0
Sat 22 Jul,Marvel Stadium,30342.0,20,2000,COL,WBD,91.0,100.0,False,1822.0,2154.0,19.0,0.8458681522748375,20.0,14.0,2063.0,1988.0,19.0,1.0377263581488934,20.0,6.0,4.0,445.0,638.0,5.0,12.0,503.0,535.0,5.0
Sun 23 Jul,Marvel Stadium,16120.0,20,2000,MEL,FRE,160.0,77.0,False,2101.0,1874.0,19.0,1.1211312700106724,20.0,4.0,1659.0,2202.0,19.0,0.7534059945504087,20.0,13.0,16.0,594.0,472.0,5.0,8.0,440.0,515.0,5.0
Sun 23 Jul,MCG,35463.0,20,2000,RCH,STK,119.0,79.0,False,1814.0,1933.0,19.0,0.9384376616658044,20.0,7.0,1636.0,2239.0,19.0,0.7306833407771326,20.0,16.0,4.0,403.0,593.0,5.0,4.0,383.0,524.0,5.0
Sun 23 Jul,AAMI Stadium,40817.0,20,2000,ADE,BRL,78.0,115.0,False,2018.0,1995.0,19.0,1.011528822055138,20.0,9.0,2178.0,2032.0,19.0,1.0718503937007875,20.0,8.0,8.0,526.0,563.0,5.0,12.0,604.0,473.0,5.0
Fri 28 Jul,Marvel Stadium,45725.0,21,2000,ESS,WBD,81.0,92.0,False,2638.0,1600.0,20.0,1.64875,21.0,1.0,2163.0,2079.0,20.0,1.0404040404040404,21.0,6.0,20.0,689.0,361.0,5.0,12.0,497.0,524.0,5.0
Sat 29 Jul,MCG,25512.0,21,2000,HAW,ADE,98.0,67.0,False,2019.0,2118.0,20.0,0.953257790368272,21.0,9.0,2096.0,2110.0,20.0,0.9933649289099526,21.0,11.0,12.0,495.0,539.0,5.0,8.0,508.0,558.0,5.0
Sat 29 Jul,Gabba,25603.0,21,2000,BRL,STK,153.0,63.0,False,2293.0,2110.0,20.0,1.0867298578199052,21.0,8.0,1715.0,2358.0,20.0,0.7273112807463953,21.0,16.0,12.0,591.0,492.0,5.0,4.0,380.0,528.0,5.0
Sat 29 Jul,Marvel Stadium,35697.0,21,2000,RCH,SYD,83.0,84.0,False,1933.0,2012.0,20.0,0.9607355864811133,21.0,7.0,2050.0,2012.0,20.0,1.0188866799204772,21.0,10.0,8.0,447.0,569.0,5.0,16.0,592.0,445.0,5.0
Sun 30 Jul,AAMI Stadium,30152.0,21,2000,POR,CAR,88.0,83.0,False,1701.0,2120.0,20.0,0.8023584905660377,21.0,15.0,2459.0,1839.0,20.0,1.3371397498640565,21.0,2.0,4.0,404.0,498.0,5.0,12.0,611.0,428.0,5.0
Sun 30 Jul,Domain Stadium,37710.0,21,2000,FRE,WCE,101.0,100.0,False,1736.0,2362.0,20.0,0.7349703640982218,21.0,13.0,2016.0,2128.0,20.0,0.9473684210526315,21.0,12.0,4.0,394.0,579.0,5.0,4.0,415.0,508.0,5.0
Sun 30 Jul,MCG,75033.0,21,2000,MEL,GEE,126.0,108.0,False,2261.0,1951.0,20.0,1.158892875448488,21.0,4.0,2002.0,2060.0,20.0,0.9718446601941747,21.0,5.0,16.0,613.0,477.0,5.0,12.0,477.0,497.0,5.0
Sun 30 Jul,Marvel Stadium,30003.0,21,2000,NTH,COL,80.0,98.0,False,2247.0,2129.0,20.0,1.0554250821982152,21.0,3.0,1913.0,2254.0,20.0,0.8487133984028394,21.0,14.0,16.0,565.0,440.0,5.0,0.0,421.0,656.0,5.0
Fri 30 Mar,MCG,56028.0,1,2001,NTH,ESS,61.0,146.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar,MCG,52190.0,1,2001,HAW,COL,85.0,81.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar,Domain Stadium,23716.0,1,2001,FRE,CAR,118.0,119.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar,Marvel Stadium,30047.0,1,2001,WBD,STK,107.0,112.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 31 Mar,AAMI Stadium,25948.0,1,2001,POR,BRL,99.0,93.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 1 Apr,GMHBA Stadium,20149.0,1,2001,GEE,WCE,115.0,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 1 Apr,MCG,44466.0,1,2001,MEL,RCH,103.0,134.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 1 Apr,SCG,31174.0,1,2001,SYD,ADE,126.0,74.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri 6 Apr,Marvel Stadium,34918.0,2,2001,ESS,POR,145.0,107.0,False,146.0,61.0,1.0,2.3934426229508197,2.0,1.0,99.0,93.0,1.0,1.064516129032258,2.0,5.0,4.0,146.0,61.0,1.0,4.0,99.0,93.0,1.0
Sat 7 Apr,Princes Park,27597.0,2,2001,CAR,HAW,81.0,107.0,False,119.0,118.0,1.0,1.0084745762711864,2.0,8.0,85.0,81.0,1.0,1.0493827160493827,2.0,6.0,4.0,119.0,118.0,1.0,4.0,85.0,81.0,1.0
Sat 7 Apr,MCG,36427.0,2,2001,RCH,WBD,69.0,111.0,False,134.0,103.0,1.0,1.3009708737864079,2.0,4.0,107.0,112.0,1.0,0.9553571428571429,2.0,10.0,4.0,134.0,103.0,1.0,0.0,107.0,112.0,1.0
Sat 7 Apr,Marvel Stadium,26067.0,2,2001,COL,FRE,105.0,88.0,False,81.0,85.0,1.0,0.9529411764705882,2.0,11.0,118.0,119.0,1.0,0.9915966386554622,2.0,9.0,0.0,81.0,85.0,1.0,0.0,118.0,119.0,1.0
Sat 7 Apr,AAMI Stadium,35653.0,2,2001,ADE,MEL,80.0,83.0,False,74.0,126.0,1.0,0.5873015873015873,2.0,14.0,103.0,134.0,1.0,0.7686567164179104,2.0,13.0,0.0,74.0,126.0,1.0,0.0,103.0,134.0,1.0
Sun 8 Apr,Gabba,22970.0,2,2001,BRL,NTH,118.0,58.0,False,93.0,99.0,1.0,0.9393939393939394,2.0,12.0,61.0,146.0,1.0,0.4178082191780822,2.0,16.0,0.0,93.0,99.0,1.0,0.0,61.0,146.0,1.0
Sun 8 Apr,Marvel Stadium,33867.0,2,2001,STK,GEE,86.0,115.0,False,112.0,107.0,1.0,1.0467289719626167,2.0,7.0,115.0,49.0,1.0,2.3469387755102042,2.0,2.0,4.0,112.0,107.0,1.0,4.0,115.0,49.0,1.0
Sun 8 Apr,Domain Stadium,32673.0,2,2001,WCE,SYD,89.0,104.0,False,49.0,115.0,1.0,0.4260869565217391,2.0,15.0,126.0,74.0,1.0,1.7027027027027026,2.0,3.0,0.0,49.0,115.0,1.0,4.0,126.0,74.0,1.0
Thu 12 Apr,MCG,63088.0,3,2001,CAR,ESS,93.0,76.0,False,200.0,225.0,2.0,0.8888888888888888,3.0,10.0,291.0,168.0,2.0,1.7321428571428572,3.0,1.0,4.0,200.0,225.0,2.0,8.0,291.0,168.0,2.0
Sat 14 Apr,MCG,31688.0,3,2001,RCH,BRL,116.0,94.0,False,203.0,214.0,2.0,0.9485981308411215,3.0,8.0,211.0,157.0,2.0,1.3439490445859872,3.0,5.0,4.0,203.0,214.0,2.0,4.0,211.0,157.0,2.0
Sat 14 Apr,Marvel Stadium,37598.0,3,2001,WBD,COL,81.0,153.0,False,218.0,181.0,2.0,1.2044198895027625,3.0,6.0,186.0,173.0,2.0,1.0751445086705202,3.0,7.0,4.0,218.0,181.0,2.0,4.0,186.0,173.0,2.0
Sat 14 Apr,SCG,22395.0,3,2001,NTH,SYD,71.0,151.0,False,119.0,264.0,2.0,0.45075757575757575,3.0,16.0,230.0,163.0,2.0,1.4110429447852761,3.0,3.0,0.0,119.0,264.0,2.0,8.0,230.0,163.0,2.0
Sun 15 Apr,AAMI Stadium,40296.0,3,2001,ADE,POR,88.0,153.0,False,154.0,209.0,2.0,0.7368421052631579,3.0,14.0,206.0,238.0,2.0,0.865546218487395,3.0,12.0,0.0,154.0,209.0,2.0,4.0,206.0,238.0,2.0
Sun 15 Apr,Marvel Stadium,19496.0,3,2001,STK,WCE,107.0,125.0,False,198.0,222.0,2.0,0.8918918918918919,3.0,9.0,138.0,219.0,2.0,0.6301369863013698,3.0,15.0,4.0,198.0,222.0,2.0,0.0,138.0,219.0,2.0
Sun 15 Apr,Domain Stadium,20703.0,3,2001,FRE,HAW,59.0,82.0,False,206.0,224.0,2.0,0.9196428571428571,3.0,13.0,192.0,162.0,2.0,1.1851851851851851,3.0,4.0,0.0,206.0,224.0,2.0,8.0,192.0,162.0,2.0
Mon 16 Apr,MCG,48551.0,3,2001,MEL,GEE,124.0,104.0,False,186.0,214.0,2.0,0.8691588785046729,3.0,11.0,230.0,135.0,2.0,1.7037037037037037,3.0,2.0,4.0,186.0,214.0,2.0,8.0,230.0,135.0,2.0
